FMID;MarketName;Website;street;city;zip;Season1Date;x;y
5604197550;Egipt;no data; ;no data;no data;"Mo-Sa 09:00-22:00; Su 10:00-21:00";16.0540601;54.260857
5604284138;Marmalade;no data; ;no data;no data;no data;19.9376106;50.0599697
5605300226;Retro;no data; ;no data;no data;no data;21.0382911;52.2523826
5606413090;Pizzeria Moskva;www.moskva.pl; ;no data;no data;"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 12:00-23:00";19.180618;50.3246051
5608815435;Mikoya Ramen Bar;no data;Boles≥awa Krysiewicza 6b;PoznaÒ;61-825;no data;16.9293499;52.4041586
5609622381;Restauracja MiÍdzy Nami;no data; ;no data;no data;Mo-Su 12:00-20:00;17.1590023;52.3993268
5610236116;Pizzeria Passa;no data; ;no data;no data;no data;20.0001879;50.0984156
5610237123;Jazz Pizza;no data;Osiedle Tysiöclecia ;KrakÛw;no data;no data;20.0021163;50.0937396
5613234501;Winobramie;https://pl-pl.facebook.com/winobramie/; ;no data;no data;"Mo-Th 13:00-22:00; Fr-Sa 13:00-24:00";16.897412;52.4099384
5613234502;O! Kuchnia;https://pl-pl.facebook.com/OKuchniaPoznan/; ;no data;no data;no data;16.8975942;52.4099255
5613264892;U Zbynia;no data; ;no data;no data;"Mo-Fr 11:00-22:00; Sa-Su 12:00-22:00";18.22806;54.4861927
5613494521;Pizzernia Florencja;no data;Jana Matejki 9;Otwock;05-400;Mo-Su 12:00-22:00;21.2655805;52.0979438
5613776407;Thai Wok;no data; ;no data;no data;no data;21.0563774;52.1309392
5613842423;Goúciniec Chyrowianka;http://chyrowaski.pl/aktualnosci-goscinca/;40;no data;38-450;09:00-21:00;21.6146986;49.5326852
5614718727;Scena Kulinarna;no data; ;no data;no data;no data;18.7987974;50.3932701
5615804833;Sala bankietowa w Boronowie;no data;Dolna 4;BoronÛw;42-283;no data;18.8989972;50.672069
5615869196;Caffe Ryczka;https://pl-pl.facebook.com/caferyczka/; ;no data;no data;"Mo-Fr 08:00-17:00; Sa 10:00-15:00";16.895819;52.4109799
5615876260;"Bistro ""Literka z Kuferka""";https://pl-pl.facebook.com/literkazkuferka/; ;no data;no data;"Mo-Fr 08:00-19:00; Sa-Su 10:00-19:00";16.8952421;52.4093217
5617074453;Oberøa szara;no data; ;no data;no data;no data;18.8379806;50.4160098
5617128852;Chicken World;no data; ;no data;no data;no data;17.052919;51.3052152
5617463464;Pierogarnia Chyrowianka;http://chyrowaski.pl;Wojska Polskiego 40;Krosno;38-400;"Mo-Fr 09:00-17:00; Sa 08:00-13:00";21.7740913;49.6868902
5618898800;Camelot;https://restauracja-camelot.pl/;Wyszogrodzka ;Warszawa;no data;no data;21.0328493;52.2896925
5619274985;Kuchnia Pod Gajem;https://countrypark.pl/; ;no data;no data;Su 12:30-17:00;16.5607166;52.4376409
5619951073;Pizza ValDiego;https://pizzavaldiego.pl/; ;no data;no data;"Tu-Su 12:00-22:00; Mo 14:00-22:00";20.9399663;52.3983994
5622315212;Pasta Bar;http://pastabar.com.pl;S≥awkowska 13;KrakÛw;31-016;Mo-Su 12:00-23:00;19.9379567;50.0640481
5622817854;Mappa;no data; ;no data;no data;no data;23.1752762;53.1400498
5623848722;Jad≥odajnia u Stasi;no data;Miko≥ajska 16;no data;31-027;no data;19.9415698;50.0614114
5623862804;KARKUT Restauracja;no data; ;no data;no data;no data;14.5483258;53.4268699
5623976923;La Comtesse;no data; ;no data;no data;Mo-Su 10:00-21:00;20.3796878;53.1118483
5624022846;Pod rÛøami;no data; ;no data;no data;no data;14.4978977;53.4507608
5624255811;La Petit Naleúnikarnia;no data;ObroÒcÛw Getta 17;Grodzisk Mazowiecki;05-825;no data;20.6209323;52.105399
5624562122;Ambasador;no data;WÛjtostwo 19;M≥awa;06-500;no data;20.3809698;53.1155879
5625567913;Olimp;no data; ;no data;no data;no data;17.0946914;52.4038338
5626149274;Z≥oty Smok;no data;Wolska 11a;Lublin;20-411;no data;22.5763453;51.2351866
5626227930;Gospoda u Ch≥opa;no data;Portowa 15;W≥adys≥awowo;84-120;11:00-23:00;18.4145349;54.7936649
5628067222;"Bistro ""Dynia""";no data; ;no data;32-300;no data;19.5624917;50.27757
5630028424;DrzewiaÒska Zagroda;no data; ;no data;no data;no data;16.6890576;53.9909013
5630327422;Traktat;no data; ;no data;no data;no data;21.2134106;52.2245031
5630327521;Odjazdowa;no data;Objazdowa 3;no data;05-077;no data;21.2099953;52.2249059
5630332631;Gold Town;http://goldtown.com.pl/;Amundsena 7c;no data;no data;Mo-Su 12:00-22:00;18.5787826;54.3596059
5630491837;Europa;no data; ;no data;no data;no data;19.712744;51.9610946
5630506389;Koshi Sushi;no data; ;no data;no data;no data;19.7125634;51.9608246
5630809909;Officyna di Vinegre;no data; ;no data;no data;no data;18.5757838;54.4004124
5630817679;Serwus;no data; ;no data;no data;"Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 09:00-21:00; Su 09:00-20:00";18.5527778;54.4803244
5630818972;Stacja Deluxe;no data; ;no data;no data;no data;18.6165424;54.3752906
5630825323;Santo Porto Magda Gessler;no data; ;no data;no data;no data;18.5409205;54.5111652
5630829074;Bangkok;no data; ;no data;no data;"Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 12:00-21:00";18.5696968;54.4440644
5630832163;Bistro Pomelo;no data; ;no data;no data;no data;18.6491412;54.3486025
5630832566;Restauracja Manca;no data; ;no data;no data;"Mo-We 12:00-21:00; Th-Sa 12:00-22:00; Su 12:00-20:00";18.5629712;54.4533872
5631052021;Prywatka Poznan;no data; ;no data;no data;no data;16.9208789;52.4055947
5634686314;"Bar ""Jedyny""";no data; ;no data;no data;no data;19.1191026;50.8116643
5634867456;Elixir;no data; ;no data;no data;no data;18.5888947;54.383586
5634953523;Bar Na Klinach;no data;Forteczna 51;no data;no data;Mo-Su 10:00-19:00;19.9116591;50.0001303
5636052304;TWOJE MENU;no data;Aleja Marsza≥ka JÛzefa Pi≥sudskiego 88;no data;18-400;no data;22.0503306;53.1690476
5639244122;Kuchnia domowa;no data; ;no data;no data;"Mo-Fr 09:00-19:00; Sa-Su 10:00-18:00";19.0181023;50.2604126
5639863916;Trzy øywio≥y;no data; ;no data;no data;no data;19.6319204;52.8647795
5640312280;Pod Kasztanem;no data;Miko≥owska 143;Tychy;43-100;"Mo-Sa 09:00-18:00; Su 10:00-17:00";18.9538014;50.146192
5640388442;Rubinowa;http://www.rubinowa.pl;Juliusza Ligonia 11i;KoszÍcin;42-286;no data;18.8459715;50.6343347
5641794810;Kim Tien;no data;Kleczewska 25;Warszawa;01-851;Mo-Su 09:00-21:00;20.9431913;52.2772981
5641795136;La Verona;http://www.laverona.pl/; ;Warszawa;01-851;Mo-Sa 12:00-22:00;20.9430733;52.2773063
5642053423;Pod Semaforem;no data; ;no data;no data;no data;14.9529519;53.002518
5643501426;Orzo;http://orzo.pl/; ;no data;no data;Mo-Su 09:00-00:00;19.9600423;50.0475796
5643523487;Piwowar LwÛwecki;http://piwowarlwowecki.pl;Zacisze 3;åwieradÛw-ZdrÛj;25314;11+;15.309573;50.9154297
5643568727;Mimoza;no data; ;no data;no data;no data;14.6980702;52.7351983
5643631185;Phuong-Hoang;no data; ;no data;no data;no data;19.9123795;50.074173
5643710794;Restauracja Panorama;http://www.panorama-restauracja.pl/;Øelazna 6;no data;no data;"Mo-Th, Su 11:00-21:00; Fr, Sa 11:00-02:00";18.6102819;53.0253094
5643836252;DziewiÍtnastka;no data; ;no data;no data;"Mo 11:00-18:00; Tu-Su 11:00-22:00";19.6795996;49.8667988
5644555563;U Ani;no data; ;no data;no data;no data;22.2179161;50.9209289
5645296221;Pasterkowa;no data; ;no data;no data;no data;16.3276812;50.491397
5645720523;Restauracja Parkowa;no data;Sadowa 25;Jedwabne;18-420;no data;22.3058124;53.2845688
5645868527;Dejavu;no data; ;no data;no data;no data;20.1266884;54.2335919
5645912347;Kuchnia Orientalna;no data; ;no data;no data;no data;19.2705919;50.2060594
5646124290;Dom LodÛw Jaros;no data; ;no data;no data;no data;19.3616717;52.2315992
5646124308;Pizzeria K2;http://www.pizzeria-k2.pl/kutno; ;no data;no data;no data;19.3586532;52.2323977
5646154615;Pizzeria Antonio;no data; ;no data;no data;no data;15.3237813;51.6155654
5646154737;Mafia;no data;Plac S≥owiaÒski 6;ØagaÒ;68-100;"Mo-Sa 11:00-23:00; Su 12:00-22:00";15.3237719;51.6141339
5646154748;MotoMoto;no data; ;no data;no data;no data;15.8939368;52.6048389
5646154751;Bar Piccolo;no data; ;no data;no data;no data;15.8957848;52.6052054
5647897576;Babiniec;no data; ;no data;no data;no data;21.6538973;52.4638313
5648221733;Z≥oty OkoÒ;https://zlotyokon.pl/;Warszawska ;Serock;no data;no data;21.0549952;52.4958894
5648761021;"Tawerna ""RÛøa WiatrÛw""";no data;Plac Neptuna 8a;no data;72-500;no data;14.4503596;53.9286909
5649763721;Catering Szeran;no data; ;no data;no data;no data;21.4790003;49.6110239
5650180250;Restauracja u Genera≥a;no data; ;no data;no data;no data;15.0098985;51.1489085
5650350179;Bistro Bogatynia;no data; ;no data;no data;no data;14.9732154;50.8994565
5650350539;Naturalnie Wyhodowane;no data;Kupiecka 13;Zielona GÛra;65-426;no data;15.5085031;51.9393606
5650352005;Leúny Dworek;no data; ;no data;no data;Mo-Su 11:00-22:00;23.5866578;52.7376362
5652004128;Pizza House;no data; ;no data;no data;no data;14.616525;53.8434689
5652209806;Pizzeria 2-ka;http://2ka.pizzeria2ka.pl/;KrÛtka 2;Jaworzno;43-600;no data;19.2753134;50.2056012
5653481348;Dobre Smaki;no data; ;no data;no data;no data;16.3846601;50.3947949
5653533313;Reustauracja Pizzeria Mafia;no data; ;no data;no data;no data;15.5033431;52.5975442
5654178231;Restauracja sukiennice;no data; ;no data;no data;no data;19.9369624;50.0614557
5654316160;Restauracja Reset;no data; ;no data;no data;"Mo-Sa 12:00-23:00; Su 12:00-21:00";18.7582143;53.4899311
5654390229;Bayou Cafe & Restauracja;http://bayoucafe.pl/index.html;I Brygady Pancernej Wojska Polskiego 28;Wejherowo;84-200;no data;18.2524999;54.6047713
5654509216;Restauracja Casablanca;no data;Cienista 7;Lödek-ZdrÛj;57-540;Mo-Su 12:00-19:00;16.8876554;50.34102
5654751727;Salsa;https://www.pizza-salsa.pl/;Kawaleryjska 4a;no data;no data;no data;22.5106215;51.2327212
5656707259;Kredens Sudecki;no data;Orla 1;Lödek-ZdrÛj;57-540;Mo-Su 13:00+;16.8890884;50.3409509
5656875819;Kalyan;http://www.kalyan.pl/;Jana Zamoyskiego 26A;no data;no data;"Mo-Fr 12:00-22:00; Sa, Su 13:00-22:00";21.0496378;52.2472317
5657366525;Suparom;http://suparomthaifood.pl; ;no data;no data;no data;21.0295981;52.1777143
5658020101;Pizzeria Primavera;no data; ;no data;no data;no data;19.4160845;54.1557493
5658480185;Da Grasso;no data;3 Maja 3;Przasnysz;11:00ñ22:00 poniedzia≥ek;sobota;20.8810497;53.0212565
5658601343;Pizzeria Marianna;http://pizza-ladek.pl;Aleksandra Ostrowicza 3a;Lödek-ZdrÛj;57-540;Mo-Su 10:30-22:00;16.8883672;50.3410277
5658622506;Milos Gyros;no data;Aleksandra Ostrowicza 2;Lödek-ZdrÛj;57-540;"Mo-Th 12:00-21:00; Fr-Su 13:00-22:00";16.8880042;50.3408012
5658684266;Z≥ota Kura;no data; ;no data;no data;no data;19.4190144;54.1589127
5658893568;Kurpiowski Zakötek;http://kurpiowskizakatek.pl;Dzieci Polskich 2;no data;no data;24.lip;21.3410495;53.386701
5659442021;Gruszka i pietruszka;https://m.facebook.com/pietruszkaigruszka/;Rynek 9;no data;62-200;no data;17.5951077;52.5359581
5661412455;Topas;no data; ;no data;no data;"13:00-21:00; Su 13:00-19:00";16.9183108;52.3973107
5661628796;Pierogarnia;no data; ;no data;no data;no data;20.0530808;50.0957134
5662314022;Karczma Tyrolska u Martina;http://www.inter-nos.pl; ;no data;no data;We-Su 12:00-21:00;15.9172628;53.4616334
5662830011;Billy's;no data; ;no data;no data;no data;18.6438963;54.3497594
5663118939;Pizza Hut;no data;GrÛjecka 216;Warszawa;02-120;no data;20.9644692;52.1980537
5663259654;Karczma na Wydmach;no data; ;no data;no data;"Mo-Fr 12:00-19:00; Sa-Su 11:00-20:00";14.5539858;53.9745942
5665806294;Pasibus;no data; ;no data;no data;no data;18.644355;54.3488493
5665806295;MarchÈ;no data; ;no data;no data;no data;18.6443933;54.3489586
5665806298;Guty;no data; ;no data;no data;no data;18.6437476;54.3493865
5665806299;Bioway;no data; ;no data;no data;no data;18.643727;54.3493377
5665806300;north fish;no data; ;no data;no data;no data;18.6437108;54.3492794
5665806301;Tha? wok;no data; ;no data;no data;no data;18.6436873;54.349217
5665806302;Berlin Dˆner Kebap;no data; ;no data;no data;no data;18.6436622;54.3491466
5665806304;Salad Story;no data; ;no data;no data;no data;18.6436212;54.3490144
5665806307;Pizza Hut;no data; ;no data;no data;no data;18.6434683;54.3486305
5666224601;Habanero;no data;Jana Paw≥a II 21;E≥k;19-300;12:00-20:00;22.3528324;53.7993923
5667097479;HermanÛw;no data; ;no data;no data;no data;17.4429978;52.0954482
5667784040;Restauracja RÛøana;http://rozana.keks.com.pl/; ;no data;no data;"Mo-Th 10:00-22:00; Fr,Sa 10:00-24:00; Su 10:00-23:00";21.3353539;49.7499089
5669617050;Pizza Hut;no data; ;no data;no data;no data;18.5415431;50.0952742
5669617053;Sphinx;no data; ;no data;no data;no data;18.5421358;50.0959817
5670154536;Cud MiÛd;no data;Emilii Plater 28;Warszawa;00-688;no data;21.0063266;52.2276092
5671513822;Leúna Karczma;no data; 1g;no data;37-400;"Tu-Fr 16:00-22:00; Sa 16:00-23:45; Su 14:00-22:00";22.1359615;50.422344
5673206377;Ciao Bella!;https://www.portel.pl/nawynos/restauracja/107;Wigilijna 19-21;Elblög;82-300;no data;19.3968064;54.1580195
5677284132;Casablanca Bia≥y KamieÒ;no data;Stanis≥awa Øaryna 2B, bud. C;Warszawa;02-593;Mo-Sa 10:00-23:00, Su 10:00-21:00;20.9959063;52.2047794
5677695390;Kebab;no data; ;no data;no data;no data;21.8068454;53.6277195
5678220111;Git&Fit Zdrowe Miejsce;no data;Czajki 1;Gliwice;44-122;"Mo 12:00-19:00; Tu-Fr 11:00-19:00; Sa 11:00-17:00; Su 12:00-17:00";18.6569929;50.2774345
5679524121;Mini Piastowska;no data; ;no data;no data;no data;15.5431397;52.4890114
5679764921;Indian Taste;http://www.indiantaste.pl; ;no data;no data;Mo-Su 11:00-22:00;20.9674778;52.2563368
5680078814;Koala kartacze;no data;Plac Wolnoúci 14;Olecko;19-400;no data;22.5049318;54.0394964
5680084998;Centrum Obiadowe u Danusi;no data;Plac Wolnoúci 8c;Olecko;19-400;no data;22.5027982;54.0378909
5681708840;Kashari. Kuchnia egipska;no data;Klaudyny 26G;Warszawa;01-684;no data;20.973943;52.2827541
5681838503;Wodnik;http://www.wodnik-hotel.pl/restauracja.html;Na Grobli 28;Wroc≥aw;50-421;"Mo-Fr 14:00-22:00; Sa-Su 12:00-22:00";17.0639348;51.1034334
5682146689;Foodluz;no data; ;no data;no data;"Mo-Sa 11:00-20:00; Su 12:00-20:00";19.4514873;51.7519625
5683203362;Keboom;no data;Jaros≥awa Döbrowskiego 15A;no data;no data;no data;21.0204413;52.2022367
5685388060;Rucola Pizza E Pasta;http://www.rucolapizzaepasta.pl;Tadeusza Koúciuszki 5a/1;Bogatynia;59-920;Su-Th 12:00-22:00, Fr-Su 12:00-23:00;14.9572213;50.9028945
5687198581;Videlec;http://restauracjavidelec.pl; ;no data;no data;"Mo-Fr 11:00-22:00; Sa 09:30-22:00; Su 09:30-21:00";20.9663428;52.2014778
5688091512;Zöbek czosnku;no data; ;no data;no data;no data;20.0421168;50.0330304
5688126783;Pa≥ac nad Jeziorem;no data; ;no data;no data;no data;15.336446;53.4616906
5688474946;Pizzeria u Batmana;https://batmanpizza.pl/kontakt/tychy;Armii Krajowej 101B;Tychy;43-100;"Mo-Sa 11:00-22:00; Su 14:00-22:00";18.9888663;50.0962333
5688596174;Mesa;no data; ;no data;no data;Mo-Su 11:00-20:00;21.0130734;52.4531008
5688760568;Latajöcy Smok;no data;Szymona Wachowiaka 1;Wögrowiec;62-100;Mo-Sa 11:00-21:00;17.2000085;52.8104664
5688830775;Servicom Lounge;http://www.servicom.com.pl/lounge/; ;no data;no data;"Tu-Th 12:00-20:00; Fr 12:00-21:00; Sa 10:00-21:00; Su 10:00-20:00";18.9480133;50.1455473
5691805093;Claromontana;no data; ;no data;no data;no data;19.0941992;50.8116143
5692971267;Kafej;no data;Piotra Wawrzyniaka 20;PoznaÒ;no data;Mo-Fr 10:00-19:00, Su-Sa 12:00-19:00;16.8997072;52.4114451
5692971268;ODA;no data;Piotra Wawrzyniaka 21;PoznaÒ;no data;Mo-Fr 10:00-22:00, Su 10:00-23:00, Sa 10:00-22:00;16.8994303;52.4113878
5693370596;Buenos Nachos;no data;W≥adys≥awa Broniewskiego 56a;Warszawa;01-716;"Su-We 12:00-21:00; Th-Sa 12:00-22:00";20.9506954;52.2707591
5695199124;Tawerna Rybacka;no data; ;no data;no data;no data;14.291259;53.8512647
5695960566;Pizza Stacja HalinÛw;no data; ;no data;no data;no data;21.3492857;52.2240521
5696124980;Dominium;no data;Aleja Jana Paw≥a II 14;Tychy;43-100;"Mo-Th, Su 11:00-22:00; Fr-Sa 11:00-23:00";18.987625;50.1121368
5698566221;Pyzy Flaki Goröce;no data;Brzeska 29/31;no data;03-739;"Mo-Sa 12:00-22:00; Su 12:00-21:00";21.0412706;52.2528909
5700731229;Taste;no data; ;no data;no data;no data;14.2506535;53.9076988
5700731241;Sphinx;no data; ;no data;no data;no data;14.2524222;53.9190278
5700731242;Meat & Fit;no data; ;no data;no data;no data;14.252897;53.9199535
5700731260;Oyster;no data; ;no data;no data;no data;14.2598358;53.9196431
5700731261;Mniammi;no data; ;no data;no data;no data;14.2593302;53.9195357
5700731301;Calabris;no data; ;no data;no data;no data;15.0335006;53.3390268
5700731309;Dolce & Salato;no data; ;no data;no data;no data;15.0386679;53.3373155
5700731317;Na Wypasie Burgers;no data; ;no data;no data;no data;15.0357375;53.3417468
5700731723;Olimp;no data; ;no data;no data;no data;14.8239886;53.5615528
5702523721;MrÛz;no data; ;no data;no data;no data;14.4949033;52.7934577
5702764499;Cafe Magda;no data;Warszawska 19;no data;no data;Mo-Su 10:00-23:00;15.0177956;54.0831399
5703015394;Warsztat Kulinarny;no data; ;no data;no data;no data;19.4560297;51.7538535
5703816178;U Asi;no data; ;no data;no data;no data;14.4959574;52.7856398
5705144124;Kuünia smaku;no data;Rynek 5;no data;no data;"Mo 11:00-20:00; Tu-Th 11:00-22:00; Fr-Su 11:00-22:00";21.0411566;50.4005433
5705202026;Bajkowa;no data; ;no data;no data;"Mo-Fr 09:30-21:30; Sa-Su 09:30-21:30";21.0431362;50.3995133
5705983726;Za Horyzontem;http://barzahoryzontem.pl/; ;no data;no data;"Mo-Fr 00:00-04:00,12:00-24:00; Sa,Su 00:00-04:00,18:00-24:00";19.9596825;50.0750366
5706388027;Myúliwska;no data; ;no data;no data;no data;20.2316305;51.7337621
5707615645;Hammurabi;no data; ;no data;no data;no data;20.4837336;53.7510007
5708230634;Stare Miasto;no data;Jana III Sobieskiego 278;Wejherowo;84-200;"Mo-Sa 11:00-20:00; Su 12:00-20:00";18.2370357;54.602486
5709379288;no data;no data;Jana Matejki 9;Otwock;05-400;no data;21.2652723;52.0977673
5709806895;Mekong;no data; ;no data;no data;no data;14.5329947;53.4263145
5712255421;Kulfon Pub;no data;Klifowa 2;no data;no data;no data;15.0227523;54.0842986
5712262536;Rukola;no data;Klifowa 6;no data;no data;Mo-Su 11:00-23:00;15.0228551;54.0843523
5713744271;Bar Korsarz;no data;Genera≥a W≥adys≥awa Sikorskiego 15A;no data;no data;Mo-Su 09:00-22:00;15.016657;54.0830331
5713768430;Restauracja Gwiazda Morza;https://gwiazdamorza-rewal.pl;Genera≥a W≥adys≥awa Sikorskiego 11A;no data;no data;no data;15.0151371;54.082796
5715179851;Aioli;https://www.facebook.com/aiolixkatowice/; ;no data;no data;no data;19.0216054;50.260135
5715179852;Pizza Prego;no data; ;no data;no data;no data;19.0104944;50.2553412
5715638322;BlÍkitna fala;no data; ;no data;no data;no data;18.5775748;54.439512
5715744095;The Flame;no data; ;no data;no data;no data;18.4654382;54.3820787
5715778307;Protein Point;no data; ;no data;no data;no data;14.5526622;53.4298017
5715778308;Jak Malina;no data; ;no data;no data;no data;14.5523323;53.4298593
5715778532;Roll'n Go;no data; ;no data;no data;no data;14.5437826;53.4282283
5716171077;Shrimp House Szczecin;no data;JagielloÒska 10;Szczecin;70-435;no data;14.543992;53.4312368
5716171092;Brooklyn Pizza;no data; ;no data;no data;no data;14.5151585;53.4322337
5717157946;Fabryka Smaku;no data; ;no data;no data;no data;23.1183683;52.0336263
5717686033;Lokalne bistro;no data; ;no data;no data;no data;18.5157367;54.4712684
5720876461;Domowa Bistro;no data;Krakowska 30;TarnÛw;33-100;no data;20.9800425;50.0099236
5721919087;Pizzeria Vendetta;https://www.facebook.com/vendettafoodfactory/;Adama Mickiewicza 21;RzeszÛw;35-064;Tu-Su 11:30-24:00;22.0077539;50.0377298
5722507121;Hoza;no data; ;no data;no data;no data;21.0091724;52.2252848
5725163609;Bar Pychotka;no data;ObroÒcÛw Helu 3;Wejherowo;84-200;no data;18.246975;54.6083399
5725382621;Kocio≥ek;http://restauracjakociolek.com;Noøownicza 4;Wroc≥aw;50-119;no data;17.0324509;51.112766
5726739256;Barka warszawska;https://web.facebook.com/BarkaWarszawska; ;no data;no data;no data;21.0171199;52.2508032
5726755620;NOVA Kuchnia;no data;Wojciecha Bogus≥awskiego 40;Suchy Las;62-002;no data;16.8802791;52.4778024
5728032493;Koko Bistro;http://kokobistro.eu/;SkarbowcÛw 121B/U2;Wroc≥aw;53-025;"Mo-Fr 08:00-20:00; Sa-Su 12:00-20:00";16.988758;51.0677032
5728735169;Elita;no data; ;no data;no data;no data;20.7529923;52.1322882
5729798322;Restauracja regionalna Marysia;no data; ;no data;34-623;"Mo-Fr 09:00-21:00; Sa 09:00-22:00; Su 10:00-22:00";20.1885299;49.7834774
5730515921;Restauracji BZ;no data; ;no data;no data;Mo-Su 07:00-22:00;19.2320908;50.4616456
5730622100;Istambu≥;no data; ;no data;no data;no data;16.9281617;52.4005347
5731717087;Halka;no data; ;no data;no data;Mo-Su 08:30-22:00;20.4819241;49.4256832
5731738955;Dobry Ryba i nie tylko...;no data; ;no data;no data;no data;20.4722896;49.426424
5732016073;Galeria Smaku;no data;Wiejska 3;Grzybowo;78-132;Mo-su 11:00-21:00;15.509915;54.1618674
5732130588;American Burger;no data; ;no data;no data;no data;15.7491971;50.9104316
5732304225;Mariano Italiano;https://www.marianoitaliano.net/;Orzechowa 16a;no data;no data;Mo-Su 11:00-22:00;21.0093929;52.057545
